0004	492739.927055
0005	494303.730852
0006	971078.090577
0054	5405785.881893
0056	2711174.645302
0090	312967.348568
0091	425522.054208
0092	1148479.370876
0117	439428.120415
0201	1687479.417834
0202	3135220.517484
0203	2983706.881531
0209	78833.594334
0210	99194.047125
0211	82028.900562
0212	786668.513204
0213	711244.368362
0214	741327.887773
0215	735512.334192
0216	734588.390223
0275	61677.018252
0279	95656.271480
0280	109244.450406
0282	59820.083406
0283	80382.205546
0375	325569.902594
0376	353298.963652
0377	359894.573079
4411	73267.382366
4427	7857131.081417
6712	43839917.363493
6713	30550879.184478
6989	9173719.583544
6990	9319427.835738
7520	5246551.856996
7522	6434073.760007
7523	5570548.383337
7593	
7594	7571202.676392
7595	7541724.549866
7596	6929596.005249
7597	631238.692017
7598	2088894.216702
7599	1680486.785809
7600	1685551.419570
7601	444054.727177
7602	369807.209385
7603	569480.111479
7604	453496.980716
7605	601778.934545
7606	633660.335918
7607	359072.259869
7608	95955.631298
7609	160140.430562
7610	455668.872483
7611	78138250.000000
7612	831500.000000
7613	1438340.084177
7618	207854.300987
7619	129255.530712
7620	146815.360063
7621	373466.646154
7622	353728.131307
7626	2433200.370407
7631	110972.631526
7637	91463.486595
7769	3545026.239491
7770	152558.081361
7771	3518365.648785
7772	4092210.762691
7773	360609.820828
7775	29877292.610840
7777	25779331.782471
7778	24008675.541016
7779	14675921.422607
7780	1270247.846242
7781	1157365.532772
7783	135812.717056
7784	149438.275517
7785	140103.611595
7786	102207.879043
7788	60853.324099
7791	93800.900318
7792	103590.521163
7793	68986.869849
7794	58367.465791
7795	25419.000000
7796	38935.000000
7797	862960.813414
7800	183681.683817
7801	114122.909450
7802	113490.295545
7803	111895.504065
7804	131665.646245
7805	168968965.195923
7806	166270598.643188
7807	155664518.998413
7808	148275.551088
7809	177440.154017
7810	87057.693416
7811	204095201.644897
7812	47878.362510
7813	37799.932288
7814	36253.927798
7815	39632.596882
7816	137997.438828
7817	155607.434506
7818	457570.777440
7819	454276.636335
7820	228924.122361
7821	120777.113970
7823	75915.213123
7824	99083.997329
7825	74506.063888
7826	52916.607628
7827	565640.966003
7828	64761.203135
7829	179858.499975
7830	219593.503876
7831	194934.820654
7832	591569.740626
7833	986594.640344
7834	2871288.243550
7835	63283.435620
7836	4136061.866797
7843	118375.064296
7844	116584.806621
7845	185257.749499
7846	178394.805329
7847	193283.808067
7848	184766.319435
7849	180920.070095
7850	163644.385342
7851	188306.892789
7852	167481.838377
7853	177532.821047
7854	139785087.332458
7855	211580315.735229
7856	174000168.244202
7857	233041387.991699
7858	79772.345230
7859	362956.015586
7860	153593.699512
7861	736489.780563
7862	666397.125984
7863	139086.656579
7864	574042.989174
7865	152010.338168
7866	342278.139438
7868	50940.584899
7869	49503.008883
7874	8095995.417128
7882	133435.260296
7883	162219.193459
7887	566134.304697
7888	462451.278903
7889	596657.691518
7890	436588.674546
7891	447521.267794
7892	1115133.126361
7893	468249.257828
7894	1015473.363803
7895	604954.056606
7896	293008.731340
7900	471419.623718
7901	561843.972595
7902	482584.825333
7903	807013.191378
7904	1154159.641263
7906	538626.211522
7908	297807.630714
7909	324273.293800
7910	422830.320396
7911	393745.659401
7912	199250.604118
7914	486444.401199
7915	467491.126854
7916	371690.940163
7917	499677.232742
7918	486513.322197
7919	563153.471550
7920	447917.563530
7921	423174.925385
7922	511393.802338
7923	444126.908661
7924	295946.763779
7925	432892.786049
7926	358251.345627
7927	448813.536499
7928	395951.131325
7929	401947.258118
7930	593203.026512
7931	573698.384186
7932	482033.457352
7933	273340.676559
7934	478656.328468
7935	169805.691195
7939	102561.983846
7940	242386.987540
7941	7886217.855820
7942	141500.765682
7943	160863.728426
7944	8524622.673658
7945	6564479.834903
7946	1123056.257923
7947	1693145.760460
7948	14238076.527288
7949	13883821.088291
7950	94333.617894
7951	124594.274301
7952	89769.245861
7953	2280221.158506
7954	6051963.088376
7957	1317816.922488
7958	6207539.967742
7959	111039.842481
7960	180131.272032
7961	132473.843863
7962	133316.591258
7963	44473.030299
7964	44524.974154
7965	113135.007620
7966	132242.844907
7967	143085.171637
7968	47244.234979
7969	987715.602791
7970	935556.505337
7971	49772.234268
7972	443020.314935
7973	1461333.951905
7974	2003428.239731
7975	3062147.997798
7976	3125262.198402
7977	3042385.844554
7978	277804.268706
7979	68264.576699
7980	134722.210504
7981	279522.345555
7982	69010.278720
7983	290919.093710
7984	321604.925052
7985	60569.292460
7986	731644.442946
7987	307790.762919
7988	412329.428418
7989	170875.235418
7990	107969.667542
7991	256383.688379
7992	63282.926584
7993	105120.802482
7994	355010.830086
7995	76938.675334
7996	43727.245266
7997	177866.748166
7999	274773.201323
8000	2692602.317485
8001	2400541.397813
8002	1835136.303175
8003	2013055.632666
8004	1691271.087759
8005	47930233.484087
8006	633462.132102
8007	629292.213300
8008	604009.521880
8009	631672.517581
8010	595924.090261
8011	463170.952965
8012	476072.553074
8013	351150.441410
8014	1836667.931579
8015	108043.590397
8016	506733.379615
8017	510346.000796
8054	695463164.520996
8055	1176469288.691895
8056	17583392.767365
8057	5406256.780487
8058	1091386.379117
8059	1044654.023303
8060	1065156.187727
8061	985697.188132
8062	175295.456078
8063	358785.337954
8064	1632577.360675
8065	8002380.705238
8066	619573.923226
8067	583071.639862
8068	575197.415884
8069	175672.555010
8070	1177967.540924
8071	61584500.000000
8072	218499.593288
8073	884624.009497
8074	267919.488182
8075	272995.264891
8076	26358.942628
8077	55459.950485
8078	597596.740110
8079	646237.734180
8080	429575.963038
8081	473134.033534
8082	610760.650656
8083	479638.452684
8084	26278.510151
8085	12250376.529877
8086	5841117.639801
8087	43912295.904633
8090	235740.185356
8091	567115.400696
8092	601926.452682
8094	2942399.972117
8095	2215715.805981
8096	29364383.769638
8097	258712.044032
8098	246172.498405
8099	1117339.969255
8100	1109520.343728
8101	662333.262802
8102	680467.582254
8103	670767.687542
8104	648282.013453
8105	714326.560525
8106	263533.815386
8107	1091237.980849
8108	1151814.057364
8109	2200892.282387
8110	2188390.165546
8111	2220788.357089
8112	1949225.825320
8113	1070470.896467
8114	1058948.063991
8115	1062586.093371
8116	6677890.431175
8117	131370.355603
8118	112259.817375
8119	91767.945950
8120	86199.502627
8121	616914847.998047
8122	774656300.402466
8123	1694109.014992
8916	84422546.875000
8917	88557218.750000
9061	1059496.651032
9066	80247.454838
9067	83003.272751
9108	51832.539801
9109	59276.720069
9127	694413.698769
9131	13953548.206711
9215	197731.256978
9217	
9218	349986.529787
9219	1351563.541876
9220	413425.021469
9221	456146.122362
9222	413416.664571
9223	488366.139192
9224	1606043.915814
9225	306085.177885
9226	307965.479736
9227	380489.525678
9228	405510.075643
9229	352654.629900
9230	49782.454200
9233	149880.593532
9234	2394071.161286
9235	1648790.044497
9236	2177721.500021
9237	1686135.186045
9238	103938317.450638
9239	1524777.033707
9240	1483175.494028
9241	1580143.894872
9242	1651155.244816
9243	420042.950313
9244	372209.959733
9245	564810.160427
9246	524654.612882
9247	482586.705894
9248	563721.955891
9249	74507225.166893
9253	124480.716964
9254	175817.857657
9255	122478.941711
9256	156635.684863
9274	77799017.322206
9275	68814905.632210
9277	194427.541101
9278	79053383.828735
9279	73795107.017279
9280	16583723.157626
9281	33514104.037669
9282	82.987122
9283	134.234492
9284	87.551555
9285	57.300419
9286	51.258858
9287	100.093563
9288	95.666882
9289	86.633778
9290	104.168940
9291	41.431505
9292	1902.024822
9294	147684.948937
9295	133170.766665
9298	112174.051130
9299	55686.831091
9300	78228.819837
9301	207809.030628
9302	311427.199895
9303	195473.585818
9304	197498.528059
9305	794206.633804
9306	384011.897665
9316	335813.698990
9317	385486.976114
9318	347035.124963
9328	2238057.320328
9329	410294.104462
9330	344067.742844
9331	2361089.308472
9341	134870.034036
9342	78894.251478
9343	99603.928207
9385	89953351.056885
9400	535510.644435
9401	543268.209385
9501	579719.751045
9507	286820.584216
9508	806407.947479
9509	271904.458485
9510	315086.005453
9511	751273.654227
9512	839366.509129
9513	86626.003891
9514	168638.271487
9515	180204.811779
9517	2355290.219168
9518	653974.278864
9519	733245.784142
9520	572039.216361
9521	678191.716508
9522	825709.624542
9523	1133538.248215
9524	442696.609684
9525	229530.137260
9526	297036.380499
9527	495619.009515
9528	835780.824890
9529	918278.959165
9530	2956429.523371
9531	3277549.551060
9532	2494276.204511
9533	2518771.995543
9534	1310525.889275
9535	32491.564761
9536	494541.009796
9537	179540.120957
9538	1542466.923283
9539	645142.656348
9540	383372.487194
9541	380837.978496
9542	21079714.624915
9545	164203.132412
9546	164203.132412
9550	164203.132412
9551	164209.777084
9552	164203.132412
9553	164203.132412
9554	164203.132412
9555	164203.132412
9564	8514896.170368
9565	5487532.877081
9566	315803.482505
9567	563160.712907
9568	799028.551446
9569	212077.570888
9570	178129.634954
9571	282872.257104
9572	514756.442860
9573	12370028.668145
9574	44308455.172703
9575	9452247.539627
9583	321841.899109
9584	564042.676544
9585	573366.914864
9586	675605.795135
9587	708494.628716
9588	116373.793141
9589	122901.103014
9590	109136.423886
9591	113735.729567
9592	120937.735867
9593	99648.424081
9594	119492.550078
9595	311026.438141
9596	216686.121788
9597	677899.983826
9598	227862.453735
9599	65010.466624
9600	1500612.530353
9601	1257947.133569
9602	1557884.910846
9603	3165842.565870
9604	3244986.513024
9605	3254255.352418
9606	914059.987747
9610	548219.554170
9616	256292.361183
9617	58627.730865
9618	130356139.194092
9621	2780080.033065
9622	366610.337941
9624	1064022.559559
9626	382654.916402
9627	386072.669210
9629	1316518.218556
9631	1306330.819668
9632	1337844.586559
9633	3011368.128711
9634	3138834.046247
9635	1321653.540227
9636	3288372.661375
9637	1914924.633265
9638	2052443.148576
9642	1505124.753774
9643	1208595.400784
9644	1255335.150528
9648	56055.211432
9649	27898446.541529
9650	43596037.051804
9651	35590691.504763
9652	3026795.531500
9653	91522.298485
9654	90215.206676
9655	91624.661096
9656	91676.404834
9657	90532.418285
9658	91352.444041
9659	190922.018602
9660	92071.232050
9661	1884602.560294
9662	2031750.557620
9665	33372594.023213
9666	30993321.128317
9667	32965560.217924
9673	1142879.651911
9674	2134960.738184
9675	1707565.402723
9677	105382.871004
9682	43639.983530
9694	197767.369280
9708	147813.860780
9714	141578.808458
9715	335894.602615
9716	272043.760301
9717	282696.042080
9733	6135231.090455
9754	1067161.384667
9755	2297846.651271
9756	2112371.279466
